pupilid,schoolid,district,zone,tracking_assigned,tracking_actual,girl,w_correct,w_incorrect,w_missing,s_correct,s_incorrect,s_missing,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,total_score,letter_grade,z_score,avg.yrstaught,total_math_score,d.zoneBUTERE EAST,d.zoneBUTERE WEST,d.zoneKABULA,d.zoneKHWISERO WEST,d.zoneMATUNGU,d.zoneMUMIAS EAST,d.zoneMUNICIPALITY,d.zoneSANGALO,d.zoneSOUTH WANGA
4561138,456,BUNGOMA,MUNICIPALITY,1,1,1,13,11,0,17,17,6,2,3,0,0,0,0,0,0,1,36,D,0.10611635,11.2,5,0,0,0,0,0,0,1,0,0
4801050,480,BUNGOMA,SANGALO,0,0,1,13,11,0,4,11,25,3,3,1,0,0,0,0,0,3,27,D,-0.44617605,7.944444,7,0,0,0,0,0,0,0,1,0
4801090,480,BUNGOMA,SANGALO,0,0,1,13,11,0,23,17,0,3,3,3,2,1,1,1,0,0,50,C,0.96523786,7.944444,15,0,0,0,0,0,0,0,1,0
4831008,483,BUNGOMA,SANGALO,0,0,0,13,3,8,5,3,32,3,2,2,2,0,1,1,0,8,37,D,0.16748217,NA,12,0,0,0,0,0,0,0,1,0
4831083,483,BUNGOMA,SANGALO,0,0,1,13,11,0,2,13,25,1,0,0,0,0,0,0,0,2,18,F,-0.99846845,NA,1,0,0,0,0,0,0,0,1,0
4831096,483,BUNGOMA,SANGALO,0,1,0,13,11,0,4,2,34,3,2,0,2,3,0,0,0,3,30,D,-0.26207858,NA,10,0,0,0,0,0,0,0,1,0
4841001,484,BUNGOMA,SANGALO,0,0,0,13,11,0,21,19,0,0,2,0,0,0,0,0,0,2,38,D,0.22884799,10.375,2,0,0,0,0,0,0,0,1,0
4841003,484,BUNGOMA,SANGALO,0,0,0,13,11,0,20,20,0,0,0,0,0,0,2,1,0,0,36,D,0.10611635,10.375,4,0,0,0,0,0,0,0,1,0
4841018,484,BUNGOMA,SANGALO,0,0,0,13,11,0,22,8,10,3,2,0,1,0,0,0,0,0,41,C,0.41294546,10.375,6,0,0,0,0,0,0,0,1,0
4841040,484,BUNGOMA,SANGALO,0,0,1,13,11,0,12,18,10,1,0,1,0,0,1,0,0,2,30,D,-0.26207858,10.375,3,0,0,0,0,0,0,0,1,0
4841053,484,BUNGOMA,SANGALO,0,1,1,13,11,0,23,17,0,1,0,0,0,0,0,0,0,0,37,D,0.16748217,10.375,1,0,0,0,0,0,0,0,1,0
4881033,488,BUNGOMA,SANGALO,1,1,1,13,11,0,7,8,25,3,3,2,2,3,1,1,0,3,38,D,0.22884799,NA,16,0,0,0,0,0,0,0,1,0
4881038,488,BUNGOMA,SANGALO,1,1,1,13,11,0,15,15,10,3,3,2,0,3,2,0,0,1,42,C,0.47431128,NA,13,0,0,0,0,0,0,0,1,0
4901007,490,BUNGOMA,SANGALO,1,1,0,13,11,0,12,13,15,3,2,0,0,0,3,2,0,1,36,D,0.10611635,NA,12,0,0,0,0,0,0,0,1,0
4901047,490,BUNGOMA,SANGALO,1,0,0,13,9,2,22,18,0,3,3,1,2,0,1,1,0,1,47,C,0.78114039,NA,12,0,0,0,0,0,0,0,1,0
4901058,490,BUNGOMA,SANGALO,1,1,1,13,11,0,19,21,0,3,3,0,1,0,0,0,0,2,41,C,0.41294546,NA,7,0,0,0,0,0,0,0,1,0
4901084,490,BUNGOMA,SANGALO,1,1,0,13,11,0,8,7,25,3,3,1,2,3,2,1,0,3,39,D,0.29021382,NA,16,0,0,0,0,0,0,0,1,0
4921030,492,BUNGOMA,SANGALO,1,1,1,13,11,0,24,16,0,0,0,0,0,0,0,0,0,1,38,D,0.22884799,12.8,0,0,0,0,0,0,0,0,1,0
4951047,495,BUNGOMA,SANGALO,0,0,0,13,11,0,20,20,0,3,3,1,2,3,1,1,0,2,49,C,0.90387204,NA,15,0,0,0,0,0,0,0,1,0
4951075,495,BUNGOMA,SANGALO,0,0,0,13,11,0,16,21,3,1,0,1,0,0,0,0,0,0,31,D,-0.20071276,NA,2,0,0,0,0,0,0,0,1,0
4951163,495,BUNGOMA,SANGALO,0,1,1,13,11,0,4,10,26,0,2,0,2,0,0,0,0,0,21,D,-0.81437098,NA,4,0,0,0,0,0,0,0,1,0
4961005,496,BUNGOMA,SANGALO,0,1,0,13,11,0,19,21,0,3,3,3,0,2,1,0,0,0,44,C,0.59704293,15.571429,12,0,0,0,0,0,0,0,1,0
4961010,496,BUNGOMA,SANGALO,0,1,0,13,11,0,17,23,0,2,3,0,0,1,1,0,0,2,39,D,0.29021382,15.571429,7,0,0,0,0,0,0,0,1,0
4961017,496,BUNGOMA,SANGALO,0,0,0,13,11,0,16,24,0,3,3,0,0,0,0,0,0,2,37,D,0.16748217,15.571429,6,0,0,0,0,0,0,0,1,0
4961055,496,BUNGOMA,SANGALO,0,0,0,13,11,0,19,21,0,3,3,2,1,0,0,0,0,2,43,C,0.5356771,15.571429,9,0,0,0,0,0,0,0,1,0
4961069,496,BUNGOMA,SANGALO,0,1,1,13,11,0,17,13,10,3,3,1,0,0,0,0,0,0,37,D,0.16748217,15.571429,7,0,0,0,0,0,0,0,1,0
4961078,496,BUNGOMA,SANGALO,0,1,1,13,11,0,24,16,0,3,3,0,0,0,0,0,0,0,43,C,0.5356771,15.571429,6,0,0,0,0,0,0,0,1,0
4981072,498,BUNGOMA,SANGALO,1,1,0,13,11,0,5,15,20,3,3,1,2,1,1,0,0,1,30,D,-0.26207858,NA,11,0,0,0,0,0,0,0,1,0
4981100,498,BUNGOMA,SANGALO,1,1,0,13,9,2,8,7,25,3,3,0,2,2,0,1,0,4,36,D,0.10611635,NA,12,0,0,0,0,0,0,0,1,0
4981111,498,BUNGOMA,SANGALO,1,1,1,13,11,0,7,6,27,3,3,1,2,0,1,1,0,4,35,D,0.04475053,NA,12,0,0,0,0,0,0,0,1,0
5001004,500,BUNGOMA,SANGALO,1,0,0,13,7,4,9,6,25,3,1,3,2,0,1,1,0,2,35,D,0.04475053,2.333333,12,0,0,0,0,0,0,0,1,0
5001029,500,BUNGOMA,SANGALO,1,0,0,13,11,0,3,6,31,3,2,0,2,0,1,0,0,5,29,D,-0.32344441,2.333333,8,0,0,0,0,0,0,0,1,0
5001055,500,BUNGOMA,SANGALO,1,1,1,13,11,0,5,10,25,3,3,3,2,0,2,2,0,1,34,D,-0.01661529,2.333333,17,0,0,0,0,0,0,0,1,0
5001061,500,BUNGOMA,SANGALO,1,1,0,13,11,0,7,8,25,3,3,0,0,0,0,0,0,1,27,D,-0.44617605,2.333333,6,0,0,0,0,0,0,0,1,0
5001086,500,BUNGOMA,SANGALO,1,1,0,13,11,0,5,4,31,3,2,3,3,2,2,3,0,5,41,C,0.41294546,2.333333,21,0,0,0,0,0,0,0,1,0
6661005,666,BUTERE/M,BUTERE EAST,1,1,1,13,9,2,5,4,31,3,2,2,2,3,0,0,0,4,34,D,-0.01661529,9.9375,12,1,0,0,0,0,0,0,0,0
6661015,666,BUTERE/M,BUTERE EAST,1,1,1,13,3,8,8,1,31,3,3,1,0,1,1,0,0,10,40,C,0.35157964,9.9375,9,1,0,0,0,0,0,0,0,0
6681020,668,BUTERE/M,BUTERE EAST,0,0,1,13,11,0,17,13,10,3,2,1,0,0,1,0,0,1,38,D,0.22884799,4.875,7,1,0,0,0,0,0,0,0,0
6751038,675,BUTERE/M,BUTERE EAST,1,0,0,13,11,0,4,9,27,3,2,0,2,0,0,0,0,1,25,D,-0.56890769,NA,7,1,0,0,0,0,0,0,0,0
6751055,675,BUTERE/M,BUTERE EAST,1,0,1,13,11,0,7,12,21,2,0,0,0,0,1,0,0,2,25,D,-0.56890769,NA,3,1,0,0,0,0,0,0,0,0
6751064,675,BUTERE/M,BUTERE EAST,1,0,0,13,11,0,10,5,25,2,3,1,2,2,1,0,0,3,37,D,0.16748217,NA,11,1,0,0,0,0,0,0,0,0
6761009,676,BUTERE/M,BUTERE EAST,0,1,0,13,7,4,6,8,26,3,2,0,0,0,0,0,0,1,25,D,-0.56890769,12.9375,5,1,0,0,0,0,0,0,0,0
6781031,678,BUTERE/M,BUTERE EAST,1,0,0,13,11,0,9,9,22,3,1,0,0,0,1,0,0,1,28,D,-0.38481023,6.3,5,1,0,0,0,0,0,0,0,0
6781032,678,BUTERE/M,BUTERE EAST,1,1,1,13,11,0,8,6,26,3,2,1,0,0,0,1,0,1,29,D,-0.32344441,6.3,8,1,0,0,0,0,0,0,0,0
6801033,680,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,12,15,13,3,3,1,1,0,2,0,0,2,37,D,0.16748217,13,10,1,0,0,0,0,0,0,0,0
6801040,680,BUTERE/M,BUTERE EAST,1,0,1,13,10,1,16,24,0,3,3,1,0,1,1,0,0,5,43,C,0.5356771,13,9,1,0,0,0,0,0,0,0,0
6851009,685,BUTERE/M,BUTERE EAST,1,1,1,13,11,0,8,7,25,3,1,0,0,0,0,0,0,1,26,D,-0.50754187,NA,4,1,0,0,0,0,0,0,0,0
6851029,685,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,17,13,10,2,3,1,2,0,1,0,0,1,40,C,0.35157964,NA,9,1,0,0,0,0,0,0,0,0
6851030,685,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,5,12,23,2,2,0,0,0,0,0,0,1,23,D,-0.69163934,NA,4,1,0,0,0,0,0,0,0,0
6851038,685,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,3,3,34,3,2,3,1,0,1,0,0,5,31,D,-0.20071276,NA,10,1,0,0,0,0,0,0,0,0
6851068,685,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,10,6,24,3,3,1,1,0,0,0,0,3,34,D,-0.01661529,NA,8,1,0,0,0,0,0,0,0,0
6851100,685,BUTERE/M,BUTERE EAST,1,0,1,13,11,0,12,3,25,3,2,1,0,0,1,1,0,1,34,D,-0.01661529,NA,9,1,0,0,0,0,0,0,0,0
6871015,687,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,14,16,10,0,0,0,0,0,0,0,0,1,28,D,-0.38481023,6.583333,0,1,0,0,0,0,0,0,0,0
6871055,687,BUTERE/M,BUTERE EAST,1,1,1,13,11,0,24,6,10,3,0,0,0,2,2,0,0,6,50,C,0.96523786,6.583333,7,1,0,0,0,0,0,0,0,0
6911029,691,BUTERE/M,BUTERE EAST,1,0,1,13,11,0,16,12,12,3,2,1,0,2,2,1,0,2,42,C,0.47431128,NA,12,1,0,0,0,0,0,0,0,0
6911033,691,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,10,5,25,3,2,0,0,0,1,0,0,2,31,D,-0.20071276,NA,6,1,0,0,0,0,0,0,0,0
6911048,691,BUTERE/M,BUTERE EAST,1,1,1,13,11,0,12,11,17,3,2,1,2,0,0,0,0,1,34,D,-0.01661529,NA,8,1,0,0,0,0,0,0,0,0
6911055,691,BUTERE/M,BUTERE EAST,1,0,1,13,11,0,4,3,33,3,3,1,2,2,1,0,0,1,30,D,-0.26207858,NA,12,1,0,0,0,0,0,0,0,0
6911069,691,BUTERE/M,BUTERE EAST,1,0,0,13,4,7,8,7,25,2,2,1,2,1,0,0,0,7,36,D,0.10611635,NA,8,1,0,0,0,0,0,0,0,0
6921008,692,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,14,16,10,3,2,0,2,3,1,1,0,1,40,C,0.35157964,20.916667,13,1,0,0,0,0,0,0,0,0
6921017,692,BUTERE/M,BUTERE EAST,1,1,0,13,1,10,5,1,34,3,2,0,0,0,0,0,0,5,28,D,-0.38481023,20.916667,5,1,0,0,0,0,0,0,0,0
6921032,692,BUTERE/M,BUTERE EAST,1,0,1,13,5,6,8,9,23,3,3,1,2,2,1,1,0,4,38,D,0.22884799,20.916667,14,1,0,0,0,0,0,0,0,0
6931001,693,BUTERE/M,BUTERE EAST,0,0,0,13,3,8,4,4,32,2,1,0,2,0,0,0,0,3,25,D,-0.56890769,18.722222,5,1,0,0,0,0,0,0,0,0
6931044,693,BUTERE/M,BUTERE EAST,0,0,1,13,11,0,10,9,21,3,3,3,3,0,1,0,0,0,36,D,0.10611635,18.722222,13,1,0,0,0,0,0,0,0,0
6931046,693,BUTERE/M,BUTERE EAST,0,0,1,13,11,0,3,2,35,3,3,1,2,3,1,0,0,3,32,D,-0.13934694,18.722222,13,1,0,0,0,0,0,0,0,0
6951050,695,BUTERE/M,BUTERE EAST,1,1,0,13,11,0,13,17,10,3,3,0,0,0,0,0,0,3,35,D,0.04475053,NA,6,1,0,0,0,0,0,0,0,0
6991027,699,BUTERE/M,BUTERE WEST,1,0,0,13,11,0,15,15,10,3,3,0,2,3,0,0,0,1,40,C,0.35157964,NA,11,0,1,0,0,0,0,0,0,0
6991030,699,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,22,18,0,3,3,2,0,0,1,0,0,1,45,C,0.65840875,NA,9,0,1,0,0,0,0,0,0,0
6991037,699,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,17,23,0,3,3,0,2,2,1,0,0,3,44,C,0.59704293,NA,11,0,1,0,0,0,0,0,0,0
7081004,708,BUTERE/M,BUTERE WEST,0,1,0,13,10,1,20,20,0,3,3,1,2,0,1,0,0,1,44,C,0.59704293,12.071429,10,0,1,0,0,0,0,0,0,0
7081081,708,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,12,3,25,3,3,2,2,3,1,1,0,8,48,C,0.84250622,12.071429,16,0,1,0,0,0,0,0,0,0
7091017,709,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,8,5,27,0,0,0,0,0,0,0,0,0,21,D,-0.81437098,14.035714,0,0,1,0,0,0,0,0,0,0
7101003,710,BUTERE/M,BUTERE WEST,0,1,0,13,3,8,6,8,26,3,3,3,2,3,2,1,0,3,39,D,0.29021382,NA,18,0,1,0,0,0,0,0,0,0
7101009,710,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,7,18,15,2,0,0,0,0,0,0,0,0,22,D,-0.75300516,NA,2,0,1,0,0,0,0,0,0,0
7101035,710,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,9,6,25,2,0,1,0,0,1,0,0,0,26,D,-0.50754187,NA,4,0,1,0,0,0,0,0,0,0
7101038,710,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,20,10,10,3,2,2,2,2,1,0,0,5,50,C,0.96523786,NA,12,0,1,0,0,0,0,0,0,0
7101043,710,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,7,8,25,1,1,0,0,0,0,0,0,1,23,D,-0.69163934,NA,2,0,1,0,0,0,0,0,0,0
7101047,710,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,17,13,10,3,3,1,2,0,0,0,0,0,39,D,0.29021382,NA,9,0,1,0,0,0,0,0,0,0
7111018,711,BUTERE/M,BUTERE WEST,1,1,1,13,11,0,6,9,25,2,2,2,2,1,2,1,0,2,33,D,-0.07798112,13.5,13,0,1,0,0,0,0,0,0,0
7111028,711,BUTERE/M,BUTERE WEST,1,0,0,13,11,0,15,15,10,3,1,2,0,0,0,0,0,1,35,D,0.04475053,13.5,6,0,1,0,0,0,0,0,0,0
7121032,712,BUTERE/M,BUTERE WEST,1,1,0,13,6,5,20,20,0,3,3,1,1,1,1,1,0,8,52,C,1.0879695,14.9,12,0,1,0,0,0,0,0,0,0
7121036,712,BUTERE/M,BUTERE WEST,1,0,0,13,11,0,17,13,10,0,0,0,0,0,0,0,0,1,31,D,-0.20071276,14.9,0,0,1,0,0,0,0,0,0,0
7151003,715,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,7,8,25,3,2,0,0,0,0,0,0,0,25,D,-0.56890769,15.611111,5,0,1,0,0,0,0,0,0,0
7151013,715,BUTERE/M,BUTERE WEST,0,1,0,13,11,0,4,6,30,3,3,1,2,2,2,0,0,3,33,D,-0.07798112,15.611111,13,0,1,0,0,0,0,0,0,0
7151058,715,BUTERE/M,BUTERE WEST,0,0,1,13,11,0,7,8,25,3,2,1,2,1,1,1,0,0,31,D,-0.20071276,15.611111,12,0,1,0,0,0,0,0,0,0
7151060,715,BUTERE/M,BUTERE WEST,0,0,1,13,11,0,13,2,25,3,3,2,2,0,1,0,0,8,45,C,0.65840875,15.611111,11,0,1,0,0,0,0,0,0,0
7151078,715,BUTERE/M,BUTERE WEST,0,1,0,13,11,0,8,7,25,3,3,0,2,2,1,1,0,0,33,D,-0.07798112,15.611111,13,0,1,0,0,0,0,0,0,0
7151556,715,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,12,18,10,3,2,0,2,2,0,0,0,0,34,D,-0.01661529,15.611111,9,0,1,0,0,0,0,0,0,0
7161044,716,BUTERE/M,BUTERE WEST,0,1,1,13,11,0,14,16,10,3,3,1,0,0,1,0,0,0,35,D,0.04475053,NA,8,0,1,0,0,0,0,0,0,0
7171002,717,BUTERE/M,BUTERE WEST,1,0,1,13,4,7,4,4,32,3,1,0,2,1,1,1,0,8,34,D,-0.01661529,9.444444,10,0,1,0,0,0,0,0,0,0
7171019,717,BUTERE/M,BUTERE WEST,1,1,1,13,11,0,16,7,17,3,3,0,0,0,0,0,0,4,39,D,0.29021382,9.444444,6,0,1,0,0,0,0,0,0,0
7171067,717,BUTERE/M,BUTERE WEST,1,0,1,13,11,0,14,1,25,3,3,3,2,1,2,1,0,9,51,C,1.02660368,9.444444,16,0,1,0,0,0,0,0,0,0
7171074,717,BUTERE/M,BUTERE WEST,1,0,0,13,11,0,15,3,22,3,2,1,2,0,1,1,0,10,48,C,0.84250622,9.444444,11,0,1,0,0,0,0,0,0,0
7171080,717,BUTERE/M,BUTERE WEST,1,0,1,13,11,0,18,22,0,3,1,1,0,1,0,0,0,2,39,D,0.29021382,9.444444,6,0,1,0,0,0,0,0,0,0
7191030,719,BUTERE/M,BUTERE WEST,0,0,0,13,11,0,21,19,0,3,2,1,0,0,1,1,0,0,42,C,0.47431128,11.4,9,0,1,0,0,0,0,0,0,0
7201057,720,BUTERE/M,BUTERE WEST,0,0,1,13,11,0,39,1,0,3,2,3,2,1,2,1,0,7,73,B,2.37665177,7.6,15,0,1,0,0,0,0,0,0,0
7231001,723,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,4,7,29,0,3,0,2,3,0,0,0,1,26,D,-0.50754187,12.5,8,0,1,0,0,0,0,0,0,0
7231036,723,BUTERE/M,BUTERE WEST,1,0,0,13,11,0,19,11,10,2,3,3,2,2,2,1,0,4,51,C,1.02660368,12.5,16,0,1,0,0,0,0,0,0,0
7231037,723,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,19,21,0,3,3,1,0,0,0,0,0,1,40,C,0.35157964,12.5,7,0,1,0,0,0,0,0,0,0
7231052,723,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,22,18,0,1,3,1,0,0,0,0,0,1,41,C,0.41294546,12.5,5,0,1,0,0,0,0,0,0,0
7231079,723,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,11,19,10,2,2,2,0,1,0,0,0,1,32,D,-0.13934694,12.5,7,0,1,0,0,0,0,0,0,0
7251002,725,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,10,5,25,0,2,0,0,0,0,0,0,1,26,D,-0.50754187,NA,2,0,1,0,0,0,0,0,0,0
7251007,725,BUTERE/M,BUTERE WEST,1,1,1,13,8,3,8,5,27,0,0,0,0,0,0,0,0,1,22,D,-0.75300516,NA,0,0,1,0,0,0,0,0,0,0
7251012,725,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,17,13,10,1,0,0,0,0,0,0,0,1,32,D,-0.13934694,NA,1,0,1,0,0,0,0,0,0,0
7251019,725,BUTERE/M,BUTERE WEST,1,0,1,13,11,0,6,7,27,3,2,1,2,0,0,0,0,7,34,D,-0.01661529,NA,8,0,1,0,0,0,0,0,0,0
7251022,725,BUTERE/M,BUTERE WEST,1,1,1,13,5,6,2,7,31,2,3,0,1,1,0,0,0,8,30,D,-0.26207858,NA,7,0,1,0,0,0,0,0,0,0
7321016,732,BUTERE/M,BUTERE WEST,0,0,0,13,3,8,1,3,36,3,2,1,2,0,2,0,0,5,29,D,-0.32344441,12.9,10,0,1,0,0,0,0,0,0,0
7321019,732,BUTERE/M,BUTERE WEST,0,0,1,13,11,0,4,10,26,2,3,3,2,2,2,0,0,2,33,D,-0.07798112,12.9,14,0,1,0,0,0,0,0,0,0
7321047,732,BUTERE/M,BUTERE WEST,0,0,1,13,11,0,10,13,17,3,3,1,2,0,1,0,0,1,34,D,-0.01661529,12.9,10,0,1,0,0,0,0,0,0,0
7341001,734,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,16,14,10,3,2,3,0,3,1,1,0,1,43,C,0.5356771,7.555556,14,0,1,0,0,0,0,0,0,0
7341019,734,BUTERE/M,BUTERE WEST,1,1,1,13,11,0,17,13,10,2,3,0,0,0,0,0,0,5,40,C,0.35157964,7.555556,5,0,1,0,0,0,0,0,0,0
7341031,734,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,15,15,10,2,1,1,0,0,0,0,0,3,35,D,0.04475053,7.555556,4,0,1,0,0,0,0,0,0,0
7351031,735,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,19,21,0,3,0,0,0,0,1,0,0,1,37,D,0.16748217,6.666667,4,0,1,0,0,0,0,0,0,0
7351060,735,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,22,8,10,3,3,0,2,2,1,0,0,1,47,C,0.78114039,6.666667,11,0,1,0,0,0,0,0,0,0
7351061,735,BUTERE/M,BUTERE WEST,1,1,1,13,11,0,20,20,0,3,3,1,0,2,1,0,0,2,45,C,0.65840875,6.666667,10,0,1,0,0,0,0,0,0,0
7401058,740,BUTERE/M,BUTERE WEST,1,1,0,13,10,1,9,6,25,3,2,0,2,0,1,0,0,4,34,D,-0.01661529,13.083333,8,0,1,0,0,0,0,0,0,0
7401069,740,BUTERE/M,BUTERE WEST,1,0,0,13,11,0,15,7,18,3,3,0,2,0,1,0,0,1,38,D,0.22884799,13.083333,9,0,1,0,0,0,0,0,0,0
7401096,740,BUTERE/M,BUTERE WEST,1,1,0,13,11,0,13,14,13,3,3,2,0,3,2,0,0,1,40,C,0.35157964,13.083333,13,0,1,0,0,0,0,0,0,0
7671046,767,BUTERE/M,KHWISERO WEST,0,0,1,13,11,0,9,3,28,3,3,2,2,2,0,0,0,8,42,C,0.47431128,18.9,12,0,0,0,1,0,0,0,0,0
7691007,769,BUTERE/M,KHWISERO WEST,0,0,0,13,11,0,7,8,25,0,0,0,0,0,0,0,0,0,20,D,-0.87573681,NA,0,0,0,0,1,0,0,0,0,0
7691012,769,BUTERE/M,KHWISERO WEST,0,1,0,13,11,0,19,21,0,1,0,0,0,0,1,0,0,0,34,D,-0.01661529,NA,2,0,0,0,1,0,0,0,0,0
7691074,769,BUTERE/M,KHWISERO WEST,0,0,1,13,11,0,12,18,10,0,0,0,0,0,0,0,0,0,25,D,-0.56890769,NA,0,0,0,0,1,0,0,0,0,0
7691585,769,BUTERE/M,KHWISERO WEST,0,0,1,13,11,0,3,5,32,3,2,0,1,0,0,0,0,3,25,D,-0.56890769,NA,6,0,0,0,1,0,0,0,0,0
7701019,770,BUTERE/M,KHWISERO WEST,0,0,0,13,11,0,18,22,0,2,1,0,0,0,0,0,0,0,34,D,-0.01661529,NA,3,0,0,0,1,0,0,0,0,0
7701024,770,BUTERE/M,KHWISERO WEST,0,0,0,13,11,0,6,9,25,3,3,1,2,0,1,0,0,0,29,D,-0.32344441,NA,10,0,0,0,1,0,0,0,0,0
7711054,771,BUTERE/M,KHWISERO WEST,0,1,1,13,11,0,23,17,0,3,0,0,0,0,0,0,0,0,39,D,0.29021382,13,3,0,0,0,1,0,0,0,0,0
7711069,771,BUTERE/M,KHWISERO WEST,0,0,0,13,3,8,1,5,34,3,3,0,0,0,0,0,0,0,20,D,-0.87573681,13,6,0,0,0,1,0,0,0,0,0
7711070,771,BUTERE/M,KHWISERO WEST,0,0,1,13,11,0,17,8,15,3,3,1,2,1,0,0,0,2,42,C,0.47431128,13,10,0,0,0,1,0,0,0,0,0
7711510,771,BUTERE/M,KHWISERO WEST,0,0,0,13,11,0,18,16,6,1,1,0,0,0,0,0,0,0,33,D,-0.07798112,13,2,0,0,0,1,0,0,0,0,0
7771002,777,BUTERE/M,KHWISERO WEST,0,1,0,13,11,0,17,23,0,3,1,0,0,0,1,0,0,0,35,D,0.04475053,NA,5,0,0,0,1,0,0,0,0,0
7771030,777,BUTERE/M,KHWISERO WEST,0,0,0,13,11,0,16,14,10,3,3,1,2,0,1,0,0,0,39,D,0.29021382,NA,10,0,0,0,1,0,0,0,0,0
7771054,777,BUTERE/M,KHWISERO WEST,0,0,0,13,11,0,10,8,22,3,3,3,1,3,2,1,0,2,41,C,0.41294546,NA,17,0,0,0,1,0,0,0,0,0
7771089,777,BUTERE/M,KHWISERO WEST,0,0,1,13,11,0,15,25,0,3,3,1,1,0,2,1,0,0,39,D,0.29021382,NA,12,0,0,0,1,0,0,0,0,0
7781042,778,BUTERE/M,KHWISERO WEST,1,0,0,13,11,0,20,10,10,2,3,0,2,0,0,0,0,1,41,C,0.41294546,21.416667,7,0,0,0,1,0,0,0,0,0
7781064,778,BUTERE/M,KHWISERO WEST,1,1,0,13,11,0,17,14,9,2,2,1,2,0,1,1,0,4,43,C,0.5356771,21.416667,10,0,0,0,1,0,0,0,0,0
7781072,778,BUTERE/M,KHWISERO WEST,1,0,0,13,11,0,17,23,0,3,3,1,2,0,1,0,0,2,42,C,0.47431128,21.416667,10,0,0,0,1,0,0,0,0,0
7781110,778,BUTERE/M,KHWISERO WEST,1,0,1,13,11,0,19,21,0,3,1,0,0,0,0,0,0,3,39,D,0.29021382,21.416667,4,0,0,0,1,0,0,0,0,0
7781116,778,BUTERE/M,KHWISERO WEST,1,0,0,13,11,0,17,23,0,3,3,2,2,0,2,0,0,2,44,C,0.59704293,21.416667,12,0,0,0,1,0,0,0,0,0
7861024,786,BUTERE/M,KHWISERO WEST,0,0,0,13,11,0,0,0,40,0,0,0,0,0,1,0,0,0,14,F,-1.24393174,15.2,1,0,0,0,1,0,0,0,0,0
7861046,786,BUTERE/M,KHWISERO WEST,0,1,1,13,11,0,15,25,0,3,1,0,0,0,1,0,0,0,33,D,-0.07798112,15.2,5,0,0,0,1,0,0,0,0,0
7861056,786,BUTERE/M,KHWISERO WEST,0,0,1,13,11,0,19,11,10,3,3,0,0,0,0,0,0,2,40,C,0.35157964,15.2,6,0,0,0,1,0,0,0,0,0
7861061,786,BUTERE/M,KHWISERO WEST,0,0,1,13,11,0,5,10,25,3,3,1,1,1,1,0,0,0,28,D,-0.38481023,15.2,10,0,0,0,1,0,0,0,0,0
7891025,789,BUTERE/M,KHWISERO WEST,1,0,0,13,11,0,10,5,25,3,3,0,2,3,1,0,0,1,36,D,0.10611635,12.714286,12,0,0,0,1,0,0,0,0,0
7891031,789,BUTERE/M,KHWISERO WEST,1,0,1,13,11,0,4,11,25,3,2,0,2,2,1,0,0,1,28,D,-0.38481023,12.714286,10,0,0,0,1,0,0,0,0,0
7891045,789,BUTERE/M,KHWISERO WEST,1,1,1,13,11,0,3,5,32,3,3,1,0,0,1,1,0,1,26,D,-0.50754187,12.714286,10,0,0,0,1,0,0,0,0,0
7891062,789,BUTERE/M,KHWISERO WEST,1,1,0,13,11,0,8,7,25,3,1,1,0,0,0,1,0,1,28,D,-0.38481023,12.714286,7,0,0,0,1,0,0,0,0,0
7901007,790,BUTERE/M,KHWISERO WEST,1,1,0,13,11,0,16,14,10,0,0,0,0,0,0,0,0,1,30,D,-0.26207858,NA,0,0,0,0,1,0,0,0,0,0
